hospital_bank_id,hospital_id,authorized_signatory_name,bank_account_name,account_number_token,ifsc_code,bank_name,branch_name,tds_exemption,cancelled_cheque_uri
f8f4a69c-3f16-4680-a46f-fc5dd519fa64,6a79cf0f-7f1e-433a-ac0f-d0edfbb790ed,RAJU YADAV,Mishra & Srivastava Heart Institute,ACCT_Y7UDQ5AIMYLU6Z0P,UPCB0150O4G,UP Gramin Bank,Mainpuri Main Branch,False,s3://up-ab-docs/CHQ_DT1H37S7S6J6.pdf
3530742a-daea-4cda-b030-9ecce860e31e,f4a39fd5-b6fd-4bbe-8b17-ee66e42185d8,RAVI SHANKAR MISHRA,Community Health Centre Ambedkar Block 8,ACCT_8BOXGMWQ46VTF0MV,UPCB020GTER,Allahabad Bank,Ambedkar Nagar Main Branch,False,s3://up-ab-docs/CHQ_U4KRIHN3TF9P.pdf
9e6a763d-3c88-40b6-b19d-8c77caa971d0,b311f10f-94e5-4859-963d-6349b6d9acca,BABLU KUMAR,Sub-District Hospital Badaun,ACCT_W8682QGCC1ME9SVA,BARB0AVT6Q2,Canara Bank,Badaun Main Branch,False,s3://up-ab-docs/CHQ_598628Z4BD9R.pdf
130c96e2-edbd-40dc-8aeb-548d2de54c90,588a58d8-6eae-4972-a4e3-77e30ffa3e3c,BRIJESH KUMAR,Dr. Srivastava Hospital & Research Centre,ACCT_36H57DP7TQMH5LHF,UBIN0Z8UB9S,Canara Bank,Sitapur Main Branch,False,s3://up-ab-docs/CHQ_6TJR9UV5Z6BK.pdf
43607979-ff06-4159-ba20-d43420f01161,b8bb53ec-7b96-4261-9bdd-39c9b8e48c9c,LAKHAN LAL,Singh & Mishra Children Hospital,ACCT_SOJ9PCOOX0GVMJO8,ALLA077DJUD,Union Bank of India,Prayagraj Main Branch,False,s3://up-ab-docs/CHQ_786F9Q7ZBS84.pdf
3492e1bb-e4cf-47b2-8894-81842bd258c1,ef28273f-7695-4530-bcc3-0c89203e1552,VIRENDRA SINGH NISHAD,Zonal Hospital Jhansi,ACCT_XKXNTQG9F98468D9,BARB0V9DNA3,Allahabad Bank,Jhansi Main Branch,False,s3://up-ab-docs/CHQ_QR15Q4ZQH720.pdf
768de667-8bab-4d5e-91f0-ac5e09fe1551,cccef36f-0564-4e3f-8e1e-166c86a895ef,MANOJ KUMAR,Agarwal & Agarwal Multispeciality Hospital,ACCT_JX3GJ5HSSN3KS5NG,HDFC0DRWRR7,Allahabad Bank,Azamgarh Main Branch,True,s3://up-ab-docs/CHQ_1QTJC6NK8LHF.pdf
2af051dc-6331-49c4-8ed6-cc9c1fc2eff0,b1aa3128-ec24-441c-9f91-c0d173ec2e65,RAVINDRA NATH PASI,Trauma Centre Shahjahanpur Block 1,ACCT_R9JY77GIHNVR172D,BKID06OB20F,Union Bank of India,Shahjahanpur Main Branch,False,s3://up-ab-docs/CHQ_JG49024MGWJI.pdf
3afd122b-0d61-4e5e-a2fd-da742a1422ab,b2903e45-442e-4dc9-b7e2-94c999ac28d8,RAM PRASAD,Trauma Centre Jalaun Block 1,ACCT_JGAHQFCCFQXHZURR,CNRB0UFUXFC,State Bank of India,Jalaun Main Branch,True,s3://up-ab-docs/CHQ_YT5VYJVINI9V.pdf
2d7715f5-ab7a-4add-9357-ccc03030d341,f36e39cb-f13a-43be-92b2-8a4c46a467e2,AMIT KUMAR,Combined Hospital Muzaffarnagar,ACCT_A8AT3MBU6SI92CE9,SBIN09ERGGG,Canara Bank,Muzaffarnagar Main Branch,True,s3://up-ab-docs/CHQ_7LU71DPVKTKZ.pdf
753dc048-daac-4274-a14d-5919a0132fa6,9333300c-391b-456e-85ee-4a23b83df8e0,HARI OM,Zonal Hospital Varanasi,ACCT_2J9TDWOVLEW6N087,CNRB0IHIDN3,UP Gramin Bank,Varanasi Main Branch,True,s3://up-ab-docs/CHQ_FYXXC0XZ36LE.pdf
9a8d3a3a-dce2-4405-99c1-f934f73215ac,aaf1df79-ec74-4f05-b724-5e9ec1f2c287,PRADEEP KUMAR,Women Hospital Basti,ACCT_IVBKCT7ZH7J48ZO1,MAHB01ITFHD,Allahabad Bank,Basti Main Branch,False,s3://up-ab-docs/CHQ_CAM6YMK3U070.pdf
f1af319f-2e94-4032-88b1-8967993c81e2,25a3f989-e430-401f-9131-376f1cd8ff63,SUSHIL KUMAR,Dr. Tiwari Children Hospital,ACCT_WCFIKGJ5M1Z8NA41,CNRB0TKEUCK,Union Bank of India,Basti Main Branch,False,s3://up-ab-docs/CHQ_2MVG06EI8YS0.pdf
5bc84f25-fcc5-47c8-ba66-e6fd279ba1eb,88aa76d4-a5a2-42d8-9d91-464c99d9aa38,AMIT KUMAR,Agarwal & Mishra Cancer Institute,ACCT_PG8V296Z3HI4HSY5,CNRB049IUGY,Union Bank of India,Mahoba Main Branch,False,s3://up-ab-docs/CHQ_WE6M2O2A6UAH.pdf
daeffb0d-4893-420e-b24a-40548d0e459b,5e4b493b-25cd-4a22-8924-51c3c6697718,NARESH KUMAR,Zonal Hospital Basti,ACCT_U335BRCOE2JA2ZBW,CNRB0X5YKOY,State Bank of India,Basti Main Branch,False,s3://up-ab-docs/CHQ_D4ZJZUYAWELN.pdf
6723b19e-8e94-4e9f-bf39-2b2165694c25,12b55e6b-1f5b-476b-8735-653792d91639,BRIJESH KUMAR SHUKLA,Dr. Srivastava Surgical Centre,ACCT_EJZUEDPQH5LHVXY4,CNRB0EZ6X0J,Axis Bank,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_AK79QY1FUYF0.pdf
de767a5e-ede0-48c8-a001-545f794377a0,204d0dec-2428-43c3-9d83-f0299b9486f7,ANIL KUMAR,Primary Health Centre Bahria,ACCT_0CDJBAWT9OC6TG43,MAHB0WMYUA2,HDFC Bank,Prayagraj Main Branch,False,s3://up-ab-docs/CHQ_J7GZU7TN4VBL.pdf
4c926574-eca6-43c2-8acf-c2303249745f,9fa6ed63-66b7-4f8b-a1a8-6307316296a8,HEMANT KUMAR,Shakti Orthopaedic Centre,ACCT_BN5FB80474HNLTCT,BARB0GIUWLW,State Bank of India,Etawah Main Branch,True,s3://up-ab-docs/CHQ_WSRF26MGMU1A.pdf
d82b2836-e627-47ce-b6d1-9e8d68426f51,34dbc358-44de-45b3-8185-99e0856b2a0a,LAKHAN LAL,District Hospital Sultanpur,ACCT_KR14CZ8DS4Y3S9WM,UBIN0Q300ZX,Bank of India,Sultanpur Main Branch,False,s3://up-ab-docs/CHQ_P0UL519Z9HPQ.pdf
5f0b67ee-f01a-46c6-a714-bbb8c1fa2317,f399ac92-a52b-4638-8e5e-362ac45c47a9,DEVENDRA KUMAR,Trauma Centre Bulandshahr Block 1,ACCT_EFMR4L3JQKOLLU41,MAHB06BZPVS,State Bank of India,Bulandshahr Main Branch,True,s3://up-ab-docs/CHQ_B1QG5PQV9IB0.pdf
06c39dc8-259c-4b99-a07a-0d154d041e48,af9c4663-08cd-4aa8-a9b0-5d4a9f1c3441,JAGDISH PRASAD,Combined Hospital Ballia,ACCT_9QCSU9B7TRPIZDE2,MAHB0AQJQDE,Canara Bank,Ballia Main Branch,False,s3://up-ab-docs/CHQ_YCHLIA9DEHE4.pdf
f905d495-250e-4b88-8175-004cf6eb9166,59feb58f-10b2-44b7-95ec-9961cdd9cb34,SHYAM LAL,District Hospital Azamgarh,ACCT_MUQ4BG3E0ZAXTQDX,ALLA0H4O1YM,Canara Bank,Azamgarh Main Branch,False,s3://up-ab-docs/CHQ_TOBBXZNQ10SJ.pdf
a443f648-f79c-4d82-a64f-066717b2eb15,9b5aec1c-f59c-4cbe-b343-a4d10f65aa9e,RAMESH CHANDRA,Dr. Verma Heart Institute,ACCT_MK95D1KHCC8LZ0YB,ALLA0I8CGKP,Union Bank of India,Moradabad Main Branch,True,s3://up-ab-docs/CHQ_WR0YLTVT2D89.pdf
2e76ff57-5be8-421e-9f18-bb0ae338bac9,9c496e68-ffd7-4bc9-bf67-3498c1551012,ANIL KUMAR,Primary Health Centre Barabanki Block 6,ACCT_OUNLOWMWZ2SBR97A,BKID0QTZZG3,Canara Bank,Barabanki Main Branch,True,s3://up-ab-docs/CHQ_SZRBK19AP4GB.pdf
e562cd67-a821-4eac-bb54-8967e924dba3,98f30103-c1c1-4ca1-abc0-d45e6011bbe5,ROHIT KUMAR GAUTAM,Tiwari & Sharma Children Hospital,ACCT_SRZB3PY7T7SAL2GR,HDFC0Q6UY74,UP Gramin Bank,Mau Main Branch,False,s3://up-ab-docs/CHQ_07X9W0LHBQE5.pdf
87b7141c-0a5a-472c-812c-ca613543bf11,ebb52fbc-b517-485b-b021-7ba799124c1b,SANTOSH KUMAR CHAUHAN,Community Health Centre Badagaon,ACCT_5WZ15BR29FKHHJ93,PUNB0C35H98,Union Bank of India,Jhansi Main Branch,False,s3://up-ab-docs/CHQ_7YLW1LEC4EL5.pdf
a08c9a8a-5999-4af7-a9b7-44141488961c,4b4e4e27-1afd-49a5-a213-7eec78fdd5ea,RAMESH CHANDRA,Women Hospital Amroha,ACCT_6VSMORQP5L901YC4,BKID0RGT61H,Bank of India,Amroha Main Branch,False,s3://up-ab-docs/CHQ_WDSPUCKMP9XG.pdf
2d42fa74-a04a-4eea-af94-1ff8d53b04e5,70d8413d-6cee-47a1-8dca-499191c83394,HARI OM,Urban Community Health Centre Muradnagar,ACCT_P1AEXM2P3MOIR2PH,SBIN04I2DCN,Canara Bank,Ghaziabad Main Branch,True,s3://up-ab-docs/CHQ_M9QY675LQOR4.pdf
858b9970-8357-4a90-ae4d-743ebd436798,a85182ea-39a5-4653-b72c-0a3cf60c8bdb,DEEPAK KUMAR YADAV,Singh & Srivastava Heart Institute,ACCT_TUK59D3H1CP9UYIL,BKID0TVSV18,Canara Bank,Shravasti Main Branch,False,s3://up-ab-docs/CHQ_4M167FXOKXVK.pdf
8670c1b5-e683-4b34-b6a7-b05385342add,acf54909-f429-4c8a-8b44-561e9ab988b9,JAGDISH PRASAD JAISWAL,Community Health Centre Naujheel,ACCT_XFIVH5RY7AWZS0XM,PUNB033EOUM,HDFC Bank,Mathura Main Branch,False,s3://up-ab-docs/CHQ_CNGSGG2JJDRB.pdf
10eab120-5da2-4729-bc63-75154dec6d89,8d495549-7062-42a0-9e4e-44aeb67e59c4,DINESH KUMAR,Srivastava & Agarwal Eye Hospital,ACCT_SIZTO7UVA6P5G1XU,BARB0EVCVP0,Canara Bank,Mathura Main Branch,True,s3://up-ab-docs/CHQ_TGF1PEB991UU.pdf
1b1944bb-5ef2-4476-a95c-6c1a90db0e9c,f3cfe0e0-227e-4fe0-966e-6015b1c1e599,DEEPAK KUMAR,Dr. Pandey Hospital & Research Centre,ACCT_VK4K8T1GVZGCXGVL,ALLA0XWH5U1,Union Bank of India,Badaun Main Branch,False,s3://up-ab-docs/CHQ_OYK0B4YTYYXU.pdf
2463cfa7-3911-43df-b6d0-3dc9d1793207,38649307-865a-4a7e-aa7f-91fd66ad2b69,RAJESH KUMAR,Women Hospital Hathras,ACCT_M0A41OSNRE0EXRLM,UBIN02QDJP8,Bank of Baroda,Hathras Main Branch,False,s3://up-ab-docs/CHQ_SS2KPXFXDCKQ.pdf
2db69323-8683-4bdf-aeb1-d2f8eb544c76,95013210-df30-4699-9644-32da7da48a5d,DEVENDRA KUMAR,Ganesh Eye Hospital,ACCT_DRLLB8TUIWGBU3OR,BKID08FPN4W,HDFC Bank,Sitapur Main Branch,False,s3://up-ab-docs/CHQ_TOI7U9WSSDTT.pdf
28ef3b07-9406-487f-ba2c-f32444a9d9f3,7a3ee66c-aae8-4a51-88c8-644fe1342824,RAM PRASAD,Zonal Hospital Mirzapur,ACCT_ATKHZSIRAXKMK78U,BARB01W179L,Union Bank of India,Mirzapur Main Branch,False,s3://up-ab-docs/CHQ_G4WCL4TXU8WT.pdf
91f51f72-cee2-4edf-bedb-d9e745659ace,c0b8fd1c-4317-4af4-b509-e0c4565ba6bc,ASHOK KUMAR,Dr. Gupta Cancer Institute,ACCT_1T45Q3RLNAER9KW2,HDFC0WUYZ0L,Bank of Baroda,Kanpur Dehat Main Branch,False,s3://up-ab-docs/CHQ_EZYJ53GCQFOC.pdf
f4a3119f-19eb-434e-b44f-57d46a2288eb,27077ebb-6db8-4e5d-8b41-58a6f7931f09,RAKESH KUMAR SHARMA,Combined Hospital Etah,ACCT_IB44NLCNEB874DXB,UBIN0A10OO6,Canara Bank,Etah Main Branch,True,s3://up-ab-docs/CHQ_OTMQPHP2IHTS.pdf
7d7a6633-f443-4617-90fa-c58bb3b418b2,50204bf6-9931-42db-97f1-f9a549ab8921,JAGDISH PRASAD,Dr. Pandey Medical Centre,ACCT_LZ1KGZQSSG6U3Y9Q,UPCB0LI6YPM,Bank of Baroda,Barabanki Main Branch,True,s3://up-ab-docs/CHQ_PI9M6GYP1AEX.pdf
ee17f4fc-24cf-4668-aacd-9732dac21cfd,834427c5-4632-4c64-9d4e-c55ddcfaefae,ROHIT KUMAR GAUTAM,Srivastava & Srivastava Cancer Institute,ACCT_5UANCS0AI1FIYWR8,CNRB00K12EV,Bank of India,Hathras Main Branch,False,s3://up-ab-docs/CHQ_K54WNNA31C1D.pdf
becce13d-5355-4b92-b261-d0ab118b78a4,25cc882d-cade-4629-af07-bdbcaa8e2928,RAMU KAKA RAJBHAR,Dr. Agarwal Medical Centre,ACCT_MRCSXFMLWDFGE5XW,PUNB0KJJ2OP,Bank of Baroda,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_HO327D64VJJO.pdf
4502ba64-5c68-43e7-b797-9a5fbd03c15e,f8264d5e-ffee-400a-bf57-b9ef5fc2de5d,RAJEEV KUMAR SHARMA,Trauma Centre Banda Block 8,ACCT_W9CG6W27YDDD9267,BARB073HEB5,HDFC Bank,Banda Main Branch,True,s3://up-ab-docs/CHQ_977CP2TWXWGZ.pdf
c6f968e3-3c24-4f66-ba3e-15c12bc14d03,45e84c29-db52-4014-af17-b9d0ee2d63ce,ANIL KUMAR,Durga Children Hospital,ACCT_EXS1D0AWXG1J7D8H,BARB0NANVR0,Axis Bank,Sambhal Main Branch,False,s3://up-ab-docs/CHQ_3VNDL8O3GK13.pdf
e33febd5-bebb-4b9e-9812-ed4cbaf828a8,cc5e5b5b-3f9c-4b05-b7eb-e6ca0798eb1d,SUSHIL KUMAR,Hanuman Orthopaedic Centre,ACCT_OEGP9VZAN51DD2JJ,ALLA0YHAVIN,Bank of Baroda,Badaun Main Branch,False,s3://up-ab-docs/CHQ_N945DT2JVK3B.pdf
74836cc7-7090-4b2e-8368-04901c1a7077,377821b2-a49b-4bc4-a0f1-4fb8c7f6285f,RAVI SHANKAR,Urban Community Health Centre Shahjahanpur Block 7,ACCT_1JCH0ELL5ES7U1GJ,HDFC01Z3K69,Bank of India,Shahjahanpur Main Branch,False,s3://up-ab-docs/CHQ_AYPN1X4JQE7Q.pdf
44ff1111-e21d-40b5-822a-914890d1b1e4,2a557c8a-e713-48d1-8205-e90d6d4721af,VIVEK KUMAR,Krishna Maternity & General Hospital,ACCT_PGK2HJ6GNNWJMJUQ,CNRB0U40VFQ,UP Gramin Bank,Gorakhpur Main Branch,True,s3://up-ab-docs/CHQ_ONRNQOFHDSPQ.pdf
f8de8417-6712-47b8-adc7-6a830fdce139,74267fc2-2786-4988-bc93-88244b6810f2,ANIL KUMAR PATEL,Pandey & Pandey Heart Institute,ACCT_N9PU70AS1ED5NXCG,PUNB0338WIW,HDFC Bank,Lalitpur Main Branch,False,s3://up-ab-docs/CHQ_10IWQJFZPF2L.pdf
6d477ae6-1cad-4ba1-aae6-fedfe5ee148b,b1df8b8a-7700-49d0-868f-15a80efe786f,VIJAY KUMAR,Women Hospital Ballia,ACCT_RKZXX8RT9ZOY9T3U,HDFC0NAKXL8,Punjab National Bank,Ballia Main Branch,False,s3://up-ab-docs/CHQ_P6QISWLSV6QG.pdf
75531924-da01-4666-9870-6c51531d3a5d,e0c66532-ebff-4954-8800-63e2cb651157,ANIL KUMAR,Dr. Mishra Orthopaedic Centre,ACCT_397BQZK2LNNJ6Z7W,UPCB02M2XH2,UP Gramin Bank,Sonbhadra Main Branch,True,s3://up-ab-docs/CHQ_KEML9TXILYG9.pdf
974918e3-fd6a-4930-855e-1670fd8373c4,8f7bda38-3fda-49f4-9453-fa8e3536276b,BRIJESH KUMAR PANDEY,Zonal Hospital Jaunpur,ACCT_N982CTVK4OUD7PCF,BARB0NKGQA6,State Bank of India,Jaunpur Main Branch,True,s3://up-ab-docs/CHQ_IBKZFQOXDCY6.pdf
e42af5c5-5eb8-4faa-b7a0-18791b60ab2e,d0691e20-b1e7-4edd-be74-72a3b9c090cb,MANOJ KUMAR,Combined Hospital Lucknow,ACCT_L0QDLBI169138GN1,HDFC0WCNOE8,Bank of Baroda,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_3A89E3Y9WQ28.pdf
036d19f6-375d-422d-be3c-c91bbf4e8eff,5d745d10-cd21-48e5-925f-58429a3e5687,RAMU KAKA,Trauma Centre Rampur Block 4,ACCT_QLFOB5UWS5KRGQTU,UBIN0FWU4P4,HDFC Bank,Rampur Main Branch,False,s3://up-ab-docs/CHQ_6058KKTM3H4A.pdf
05ad9f30-433b-4536-a858-bc58d175e122,e14adc6c-c79a-4239-9638-60ff9f3f0573,SHYAM LAL,Women Hospital Pratapgarh,ACCT_4V2L3LMV8PECIOVD,BARB03KOBCQ,Allahabad Bank,Pratapgarh Main Branch,False,s3://up-ab-docs/CHQ_T9F5BO3UTASP.pdf
5f0a18d6-541c-4aff-8379-801949fa75e1,619241f5-3422-453c-bcba-0e1db980ad70,RAVINDRA NATH,Combined Hospital Rampur,ACCT_V5B68SA9T9P4HVY4,BKID0U3N5HT,Allahabad Bank,Rampur Main Branch,True,s3://up-ab-docs/CHQ_A6522DZG2B7R.pdf
6c7728df-8ff3-4b69-b9b6-a47de9c21254,aaa5f081-2aa2-48c7-9446-6f1876d6f411,RAVINDRA NATH MAURYA,Community Health Centre Bijnor Block 7,ACCT_RRHDPPVEFF1V35G5,CNRB0AQ09UI,Bank of India,Bijnor Main Branch,False,s3://up-ab-docs/CHQ_04TP3IXH5F1G.pdf
e5899b4b-aa72-42c4-b69f-ef57b2da1eff,08ab8528-92cf-4e3a-b598-5a5ffda9e765,SHIV KUMAR,Dr. Tiwari Heart Institute,ACCT_JE4ECUPFNUO68MJS,HDFC0JK0B0E,UP Gramin Bank,Pratapgarh Main Branch,False,s3://up-ab-docs/CHQ_MGTMAU2FOIW8.pdf
3c2243d2-7297-4ad4-b44c-a0c5b628af0e,34582c76-948b-4ff1-b5ea-30b1e41c3fd3,GUDDU KUMAR,Community Health Centre Saharanpur Block 6,ACCT_ZRM5ZXS1BNXIR9XT,BKID0W303QJ,Allahabad Bank,Saharanpur Main Branch,False,s3://up-ab-docs/CHQ_366VKZ3T8I3Q.pdf
10b8cea1-b402-4b17-b22a-fa671433ef8e,b0d0a36d-733b-4790-b6cb-b1776cdbe3b1,VIVEK KUMAR,Hanuman Multispeciality Hospital,ACCT_JPJYU0GXDYHVHKPY,UPCB0SJ3OB4,UP Gramin Bank,Mau Main Branch,True,s3://up-ab-docs/CHQ_7XOE82WNDB0X.pdf
a312d75a-4bc9-46ba-b985-ec296bd4fc7a,54b20748-91e8-411a-bb22-b4a41e7cd872,VIVEK KUMAR,Krishna Multispeciality Hospital,ACCT_2TDXZO0IXUJWPOPE,PUNB0LQOZZG,Bank of Baroda,Raebareli Main Branch,False,s3://up-ab-docs/CHQ_4FWGPIGMRYZH.pdf
bebea3bd-ed3b-4710-a3e2-9da4cb477d86,a07869aa-6cb5-42b3-8592-33bf95ca49fb,RAMU KAKA CHAUHAN,Dr. Agarwal Multispeciality Hospital,ACCT_P802FL252ATCOAB7,UBIN0HQI8C9,State Bank of India,Hardoi Main Branch,False,s3://up-ab-docs/CHQ_E1PORHOK47YZ.pdf
bed02567-4503-4d98-991f-90c5c82de54e,2ece46c0-d99c-499e-95a5-c0d91ef7a0c1,ANIL KUMAR CHAUHAN,Medical College Hospital Varanasi,ACCT_FGC13O8KUFAT0UDB,BKID0TPAHEP,Allahabad Bank,Varanasi Main Branch,False,s3://up-ab-docs/CHQ_GX12QVIK3R04.pdf
653b432c-c079-4bbb-aa82-a54a1cb9ccbd,781f96ae-034b-4a7c-9b21-4623143b17d4,RAVI SHANKAR VERMA,Dr. Verma Children Hospital,ACCT_1LF412LZQ4T0DN7M,ALLA0YA18PX,UP Gramin Bank,Meerut Main Branch,False,s3://up-ab-docs/CHQ_7KVI8LJRHJWX.pdf
8c6da67b-0af8-4ef7-8f5a-15a9c3768e61,43996e5a-0ba1-49a3-bca8-48d6bf5d4d79,VIRENDRA SINGH,Gupta & Pandey Hospital & Research Centre,ACCT_GKZ8NEPJXYO3JVBQ,ALLA0S48WU1,UP Gramin Bank,Ghazipur Main Branch,False,s3://up-ab-docs/CHQ_6VLFEG99DPR6.pdf
b1577974-f15e-4d29-9536-84843b19717d,4bd854c8-5c65-4135-abd3-1499a9003c3e,RAJU YADAV,Community Health Centre Loni,ACCT_08HQSM2DRQGLYXAI,BARB0LN0ULX,HDFC Bank,Ghaziabad Main Branch,False,s3://up-ab-docs/CHQ_8L82B649OY12.pdf
2f212d02-c5a8-45c6-94d4-55091116fecd,61cc971e-208f-4727-bce5-e8e9cb5fdb04,BRIJESH KUMAR,Saraswati Nursing Home,ACCT_2Q3P9MTMD2BAB2VO,BARB0KCT0WG,UP Gramin Bank,Lakhimpur Kheri Main Branch,False,s3://up-ab-docs/CHQ_E3XY2YWSKQO9.pdf
28f1ec17-c03f-45ff-a01b-ba7318ca12ec,27cb775a-7e36-4a95-8089-3e3585456557,ASHOK KUMAR YADAV,Tiwari & Verma Maternity & General Hospital,ACCT_VF3X8KFGBK6R3ZZP,CNRB042QCWT,HDFC Bank,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_GLJ7U14FDMHH.pdf
c6406762-1d3a-491a-b99e-b248df0a1488,72efbd34-cf81-4cf0-8910-777597ae85ba,MANOJ KUMAR,Combined Hospital Hardoi,ACCT_JFNYZ8N3HACPBYDH,SBIN0EDBAPC,Canara Bank,Hardoi Main Branch,False,s3://up-ab-docs/CHQ_7DMSAZ6EVONH.pdf
348b9354-3aee-4abe-bae9-27c2bccf5ae9,8d76fa6a-16be-4276-a4a0-d59fe9ee5a7f,NARESH KUMAR LODHI,Urban Community Health Centre Hathras Block 3,ACCT_A3GML7ILMKYUICB3,BKID0H7RHYA,State Bank of India,Hathras Main Branch,False,s3://up-ab-docs/CHQ_XFJUQD3OTYMT.pdf
3c005210-695f-421d-b74d-8079cbe0ba50,88f78b56-50e9-4119-b191-af66e4852c3f,SUSHIL KUMAR MAURYA,Dr. Srivastava Eye Hospital,ACCT_IPHUOR6FXSKDOL7P,BKID0KGZ4Y1,UP Gramin Bank,Aligarh Main Branch,False,s3://up-ab-docs/CHQ_4ZN95JM8A7XD.pdf
8b11e2fd-7a7a-4429-b4a9-8a225524e760,e0f72d54-9e20-4745-ad4e-10c19845d116,RAJESH KUMAR,Mishra & Tiwari Surgical Centre,ACCT_P5A7G4NVOI1Y89LL,ALLA08STLML,State Bank of India,Lucknow Main Branch,True,s3://up-ab-docs/CHQ_IHOATLGSYSOG.pdf
40b279ef-b75c-415e-b04b-8b3a9ffc48e9,b64abb23-82b5-4b72-88ae-dc6ecd7225bf,ARVIND KUMAR,District Hospital Kanpur Nagar,ACCT_GP13KGO0UPVG0FZA,PUNB00HQ03G,Bank of Baroda,Kanpur Nagar Main Branch,False,s3://up-ab-docs/CHQ_BJ2L6ZD461L0.pdf
d36e55a8-3cef-4cea-a16b-fe15a102e28d,0f2d4ec6-9c01-4b87-9930-0670cbc2cc1c,RAMU KAKA,Community Health Centre Basti Block 4,ACCT_B9DS4KLLGOPX9LBJ,UPCB0EY04Z5,Allahabad Bank,Basti Main Branch,False,s3://up-ab-docs/CHQ_3H89OT5OLKPN.pdf
e4f4b2cb-cf63-44fe-98ef-626450cd656d,d3d7f8a4-1799-47d3-9d57-2e392c987e85,ROHIT KUMAR JAISWAL,Combined Hospital Firozabad,ACCT_0TGTITTVYKBNQGZL,BKID0KFU3NE,State Bank of India,Firozabad Main Branch,False,s3://up-ab-docs/CHQ_GT8W3RR9YOEP.pdf
cc5c9be0-3b0b-4331-b93d-dbc27fd39180,d05c8016-35c4-4f07-bafe-6ac618c401e7,SHIV KUMAR,Dr. Pandey Orthopaedic Centre,ACCT_SZQ6BEBYHRGJGQZH,PUNB08ZY7VZ,Bank of Baroda,Shahjahanpur Main Branch,False,s3://up-ab-docs/CHQ_2PZ887KR8LT3.pdf
3d0969d7-1ff0-441b-bccb-644488d0a61e,caf48ebb-7ba5-4b1c-a025-ae041895778e,MUKESH KUMAR,Ram Multispeciality Hospital,ACCT_QNZNU5EQSLBQTGDX,ALLA0V0LQIX,Bank of Baroda,Agra Main Branch,False,s3://up-ab-docs/CHQ_9Q9M4VBJJL5P.pdf
e5cbfb6b-d031-4b4f-aef3-958f210c83ed,24db8f70-0798-46f8-a59d-9bf812a2a450,SHYAM LAL,Urban Community Health Centre Raebareli Block 4,ACCT_C0NR8AIBR9V3KQUV,BARB0RZ8I8K,Bank of Baroda,Raebareli Main Branch,False,s3://up-ab-docs/CHQ_HB4I6NO4AH7P.pdf
8fbbed60-f20e-4477-bf6d-01ac2835fc63,65e9cae5-1bb5-47e7-8469-3b64297e5819,SHIV KUMAR,Trauma Centre Kaushambi Block 4,ACCT_0KGZ8RPNDC1D7LPO,PUNB0N4P8GG,HDFC Bank,Kaushambi Main Branch,True,s3://up-ab-docs/CHQ_CHP6I1AE9OLW.pdf
c62dbf16-e8e2-45bf-a137-7546832dc24b,15176ead-9e35-46f3-b718-1ee80ed8d1ac,BABLU KUMAR,Trauma Centre Ghazipur Block 5,ACCT_HJBRRLCDDIV2QHQF,BARB07R4NH6,State Bank of India,Ghazipur Main Branch,False,s3://up-ab-docs/CHQ_DEJV4G34N3X2.pdf
877ef384-7337-4087-8583-b621a924857a,304abb1b-8927-402c-bb21-99af928a56d2,RAKESH KUMAR,Verma & Mishra Orthopaedic Centre,ACCT_LGJMT35317BTEW2T,ALLA0Z873A6,State Bank of India,Fatehpur Main Branch,False,s3://up-ab-docs/CHQ_EPO142WMXF6F.pdf
b6e6fc7a-f9eb-43b3-a981-a5189b763c4e,41daf0d0-d3ba-4bf0-a9d2-8cbaabf6d384,JAGDISH PRASAD,Krishna Orthopaedic Centre,ACCT_UNVEUF1E18BKNEH8,BARB02JTPLU,Bank of India,Rampur Main Branch,True,s3://up-ab-docs/CHQ_Y1E0ZX9VLF9A.pdf
d671e35b-53ff-4cd4-a506-c2fe308d8acc,eff8c7f7-6b7a-4d39-aada-88ac58e6c863,NARESH KUMAR TIWARI,Shakti Cancer Institute,ACCT_QEKB9N3N4MV2DRGW,ALLA0WDG5S9,Punjab National Bank,Agra Main Branch,False,s3://up-ab-docs/CHQ_NN00B58282IP.pdf
1382dc0a-c921-44ed-8b37-ceac3c1944c8,76f0688b-0b6e-428c-9661-228e6786d89d,SANJAY KUMAR,Dr. Srivastava Medical Centre,ACCT_EMW8TAO7K8TNGAC6,UBIN09LER6E,State Bank of India,Kannauj Main Branch,False,s3://up-ab-docs/CHQ_CDUZFLR1HD0E.pdf
899d2c4c-3ce9-4cb5-b3a1-a75c0e1c697b,0bbf506d-973a-42f6-896f-270c78cdb37e,PRADEEP KUMAR,Women Hospital Mirzapur,ACCT_8AXNFVTWSV5BITIO,MAHB0XAB3XR,Union Bank of India,Mirzapur Main Branch,False,s3://up-ab-docs/CHQ_JHPO5JSQY60L.pdf
