household_id,family_id,entitlement_source,home_state_code,home_state_name,home_district_code,home_division_name,home_block_name,created_at
dcf02320-225c-4657-b050-9b0ec5fd6866,UP652835449036,SECC,UP,Uttar Pradesh,Prayagraj,Prayagraj,Meja,2026-02-27T15:57:47+05:30
8d8cd9d6-420d-458e-a6d5-59f199498d28,UP465778197524,SECC,UP,Uttar Pradesh,Unnao,Lucknow,Unnao Block 7,2026-02-27T15:57:47+05:30
a47290ab-7d96-4643-bae5-5da97aba43c6,UP766367327874,SECC,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 5,2026-02-27T15:57:47+05:30
489a5229-569f-482c-9f5c-a6a601375dac,UP098101792939,SECC,UP,Uttar Pradesh,Basti,Basti,Basti Block 2,2026-02-27T15:57:47+05:30
01927336-99a6-40e6-87de-bd8ecaf20b61,UP773396606742,SECC,UP,Uttar Pradesh,Meerut,Meerut,Rohta,2026-02-27T15:57:47+05:30
fe4c4507-9362-4048-80ce-0f5849a6dd62,UP636392660250,STATE_DB,UP,Uttar Pradesh,Barabanki,Ayodhya,Barabanki Block 7,2026-02-27T15:57:47+05:30
fb8b45d0-9c82-4934-bd5c-d90c0d958645,UP872981514615,SECC,UP,Uttar Pradesh,Shamli,Saharanpur,Shamli Block 7,2026-02-27T15:57:47+05:30
de4dfdec-8632-4155-a34b-c378bf87ad13,UP857995648666,RSBY,UP,Uttar Pradesh,Kushinagar,Gorakhpur,Kushinagar Block 7,2026-02-27T15:57:47+05:30
1e7f8333-b18b-4d7c-883f-7b03113623b0,UP593735361368,SECC,UP,Uttar Pradesh,Ghazipur,Varanasi,Ghazipur Block 4,2026-02-27T15:57:47+05:30
91931bd6-f4a4-4659-820f-ccc0ea9d203b,UP450678445655,RSBY,UP,Uttar Pradesh,Mirzapur,Mirzapur,Mirzapur Block 8,2026-02-27T15:57:47+05:30
ab160c86-c158-4f78-9126-0b03c3675986,UP005283266024,STATE_DB,UP,Uttar Pradesh,Prayagraj,Prayagraj,Dhanupur,2026-02-27T15:57:47+05:30
ceec9c76-a18a-41ff-8895-96eedb3a18b2,UP648252282036,STATE_DB,UP,Uttar Pradesh,Unnao,Lucknow,Unnao Block 4,2026-02-27T15:57:47+05:30
665cd46a-84c7-42d0-bd20-fbac547faf2b,UP745121693370,SECC,UP,Uttar Pradesh,Ghaziabad,Meerut,Bhojpur,2026-02-27T15:57:47+05:30
5234d42c-e569-461f-a71c-d6342e692376,UP760480276609,STATE_DB,UP,Uttar Pradesh,Kanpur Dehat,Kanpur,Kanpur Block 8,2026-02-27T15:57:47+05:30
6d074b6c-016a-4c88-a2ef-3564d0e2df47,UP487749839540,SECC,UP,Uttar Pradesh,Varanasi,Varanasi,Arajiline,2026-02-27T15:57:47+05:30
4bf3620b-f1c6-463c-a7d1-1bf8d0e49d53,UP610364229462,RSBY,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 7,2026-02-27T15:57:47+05:30
b820fe00-acc7-4df5-86f9-0588ece6f315,UP050051058147,SECC,UP,Uttar Pradesh,Hardoi,Lucknow,Hardoi Block 5,2026-02-27T15:57:47+05:30
e113bdbe-278e-4c24-b9d5-f00845543ade,UP225944958362,SECC,UP,Uttar Pradesh,Basti,Basti,Basti Block 5,2026-02-27T15:57:47+05:30
7eb5b56f-102d-4fa2-a9d1-89d5316fcd18,UP079435072607,STATE_DB,UP,Uttar Pradesh,Banda,Chitrakoot,Banda Block 8,2026-02-27T15:57:47+05:30
c4aeb35f-8222-4e58-8da9-de4e7221663a,UP566451388811,STATE_DB,UP,Uttar Pradesh,Bareilly,Bareilly,Fatehganj Purvi,2026-02-27T15:57:47+05:30
6f938d57-1b45-4d70-8b60-8820b43238e9,UP823661582555,SECC,UP,Uttar Pradesh,Ghazipur,Varanasi,Ghazipur Block 6,2026-02-27T15:57:47+05:30
bcee64f1-1e8c-4490-84ee-1a583d0b4aff,UP502315271818,SECC,UP,Uttar Pradesh,Sambhal,Moradabad,Sambhal Block 6,2026-02-27T15:57:47+05:30
aaa16a40-89e3-4a6b-a1b6-479a27178f70,UP376081741908,SECC,UP,Uttar Pradesh,Sambhal,Moradabad,Sambhal Block 2,2026-02-27T15:57:47+05:30
352754b5-28c0-45c7-b362-198d6deaf44f,UP070593433711,SECC,UP,Uttar Pradesh,Jaunpur,Varanasi,Jaunpur Block 3,2026-02-27T15:57:47+05:30
a8ce53f2-2f29-4ede-8d4d-70dfde40c7bc,UP231168362165,STATE_DB,UP,Uttar Pradesh,Saharanpur,Saharanpur,Saharanpur Block 7,2026-02-27T15:57:47+05:30
cfec65ba-ce7b-48df-aa09-8ae0285ee14b,UP794137264611,SECC,UP,Uttar Pradesh,Lucknow,Lucknow,Itaunja,2026-02-27T15:57:47+05:30
8a7be804-8932-4139-bdb2-e9ff16855733,UP864734046328,STATE_DB,UP,Uttar Pradesh,Bahraich,Devipatan,Bahraich Block 6,2026-02-27T15:57:47+05:30
9c2af31b-3d1d-4e8f-94de-b80446aa638b,UP270060579834,SECC,UP,Uttar Pradesh,Mau,Azamgarh,Mau Block 5,2026-02-27T15:57:47+05:30
44be0f1b-0e94-45ec-b3b6-59e3b9840e74,UP399476354554,STATE_DB,UP,Uttar Pradesh,Etawah,Kanpur,Etawah Block 6,2026-02-27T15:57:47+05:30
cf373e7b-ee93-4237-b9a7-af94b3d4a0c2,UP917633913089,SECC,UP,Uttar Pradesh,Mirzapur,Mirzapur,Mirzapur Block 6,2026-02-27T15:57:47+05:30
bfbec3d3-b8d2-4eaa-ac8a-9e3858769434,UP066431350344,STATE_DB,UP,Uttar Pradesh,Sambhal,Moradabad,Sambhal Block 5,2026-02-27T15:57:47+05:30
ac344c58-d8e4-467c-aae5-610d0d1c56ee,UP090124565808,SECC,UP,Uttar Pradesh,Ghazipur,Varanasi,Ghazipur Block 2,2026-02-27T15:57:47+05:30
141f574c-6f67-4e16-bfd7-1d2be6921eab,UP955407565894,STATE_DB,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Chargawan,2026-02-27T15:57:47+05:30
c396311e-f19c-4b74-b045-2537dc8c1cda,UP173335489063,STATE_DB,UP,Uttar Pradesh,Varanasi,Varanasi,Baragaon,2026-02-27T15:57:47+05:30
2beff213-c0b8-419c-8ce1-559bb1df7218,UP568753735239,SECC,UP,Uttar Pradesh,Lakhimpur Kheri,Lucknow,Lakhimpur Block 7,2026-02-27T15:57:47+05:30
4fb68725-0304-4fde-bfe1-eca5ab9ce50c,UP485660940879,STATE_DB,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Gagaha,2026-02-27T15:57:47+05:30
65643f58-5200-4ee0-9298-32e33aef958f,UP893734012191,SECC,UP,Uttar Pradesh,Pratapgarh,Prayagraj,Pratapgarh Block 4,2026-02-27T15:57:47+05:30
f77bd850-d7ad-4ea8-964e-a606c811a54c,UP331449748970,STATE_DB,UP,Uttar Pradesh,Jalaun,Jhansi,Jalaun Block 8,2026-02-27T15:57:47+05:30
256ae4ef-dd2c-424a-b4c2-1aab0b24a0c3,UP729462014159,SECC,UP,Uttar Pradesh,Auraiya,Kanpur,Auraiya Block 5,2026-02-27T15:57:47+05:30
e43573e6-16cd-427b-8fc6-a4959773ed5e,UP910188876433,SECC,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 4,2026-02-27T15:57:47+05:30
0eb575a4-8555-4303-9e87-590a2ba80824,UP799438017818,RSBY,UP,Uttar Pradesh,Bareilly,Bareilly,Sirsa,2026-02-27T15:57:47+05:30
791a8f5f-36d7-4f60-9942-5c6a27bd922d,UP893413683820,RSBY,UP,Uttar Pradesh,Mathura,Agra,Chaumuhan,2026-02-27T15:57:47+05:30
22bce00a-bf4a-4ac7-a67d-88112420998d,UP816306112838,STATE_DB,UP,Uttar Pradesh,Etawah,Kanpur,Etawah Block 3,2026-02-27T15:57:47+05:30
d79ff435-5ffe-4445-ba08-f93173113f2d,UP069271048068,SECC,UP,Uttar Pradesh,Balrampur,Devipatan,Balrampur Block 5,2026-02-27T15:57:47+05:30
98f0b81a-313c-4d58-a3ca-9de2430c5d5d,UP136924012091,SECC,UP,Uttar Pradesh,Bulandshahr,Meerut,Bulandshahr Block 3,2026-02-27T15:57:47+05:30
0b7481ce-2a19-4847-8d98-4b137e8ced52,UP886283159097,STATE_DB,UP,Uttar Pradesh,Gonda,Devipatan,Gonda Block 4,2026-02-27T15:57:47+05:30
74494d63-c4ac-4e86-8583-581eb88455fb,UP596187945000,SECC,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 3,2026-02-27T15:57:47+05:30
f9e4ee5b-bc88-4a0a-8f08-824e06168725,UP431905097055,STATE_DB,UP,Uttar Pradesh,Hardoi,Lucknow,Hardoi Block 4,2026-02-27T15:57:47+05:30
589bd10b-e595-4059-ac94-c7a989b346a6,UP165150560426,STATE_DB,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Sarbanandapur,2026-02-27T15:57:47+05:30
a7b7f647-cddc-4e4e-9320-17760af9b3b8,UP344935495937,RSBY,UP,Uttar Pradesh,Barabanki,Ayodhya,Barabanki Block 6,2026-02-27T15:57:47+05:30
240aa740-bf32-497b-8a81-664003277449,UP012816139193,SECC,UP,Uttar Pradesh,Jalaun,Jhansi,Jalaun Block 8,2026-02-27T15:57:47+05:30
646a43e2-29f3-4a60-9a32-f905cdc26f70,UP156938979127,SECC,UP,Uttar Pradesh,Deoria,Gorakhpur,Deoria Block 6,2026-02-27T15:57:47+05:30
85b311e1-88c8-4413-88ec-cd5734b7abf0,UP720031082616,SECC,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 4,2026-02-27T15:57:47+05:30
b6a6fb29-5ed4-40f0-8755-fa3c4dc22825,UP978484874910,SECC,UP,Uttar Pradesh,Ghaziabad,Meerut,Muradnagar,2026-02-27T15:57:47+05:30
a12c00a1-10fc-44cf-b35b-a2b495b00245,UP924502974006,SECC,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Pipraich,2026-02-27T15:57:47+05:30
702c4def-57f1-420f-bb19-6437b5d30a84,UP252503925898,SECC,UP,Uttar Pradesh,Muzaffarnagar,Saharanpur,Muzaffarnagar Block 8,2026-02-27T15:57:47+05:30
cf0874c8-b88b-4cbc-b149-b04f5e5a94a9,UP374807529034,SECC,UP,Uttar Pradesh,Sambhal,Moradabad,Sambhal Block 2,2026-02-27T15:57:47+05:30
8c9a4b69-e400-4fc2-b22b-83b7aa28ed2e,UP789922932899,RSBY,UP,Uttar Pradesh,Hathras,Aligarh,Hathras Block 4,2026-02-27T15:57:47+05:30
4ea92fe9-277c-444e-a3b7-3419f9e79498,UP228997837409,SECC,UP,Uttar Pradesh,Unnao,Lucknow,Unnao Block 4,2026-02-27T15:57:47+05:30
c931767d-558a-4c38-9f10-c814ac7c2334,UP539889211518,SECC,UP,Uttar Pradesh,Aligarh,Aligarh,Jawan,2026-02-27T15:57:47+05:30
79270cc5-0d9a-4a07-bc1c-6238f7d58792,UP367402275734,SECC,UP,Uttar Pradesh,Varanasi,Varanasi,Baragaon,2026-02-27T15:57:47+05:30
2147013a-04da-4ddb-afe7-293b69b9c2ca,UP110455114440,SECC,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Khajani,2026-02-27T15:57:47+05:30
c3e3a630-ea69-4c45-af94-9f938ea44e4e,UP795200233166,RSBY,UP,Uttar Pradesh,Fatehpur,Prayagraj,Fatehpur Block 1,2026-02-27T15:57:47+05:30
abf00d9d-2b8c-4cf7-8f46-6806baf8010a,UP115121733743,SECC,UP,Uttar Pradesh,Bijnor,Moradabad,Bijnor Block 8,2026-02-27T15:57:47+05:30
2f45c174-5577-48a9-9395-11e1450aed7b,UP573155913115,STATE_DB,UP,Uttar Pradesh,Bijnor,Moradabad,Bijnor Block 7,2026-02-27T15:57:47+05:30
2df29265-cea4-4883-bf18-f3ac453d0d3d,UP169553861434,SECC,UP,Uttar Pradesh,Unnao,Lucknow,Unnao Block 8,2026-02-27T15:57:47+05:30
23b5bf4c-6a17-4e76-91f7-a5a845b27e08,UP909367877067,SECC,UP,Uttar Pradesh,Raebareli,Lucknow,Raebareli Block 3,2026-02-27T15:57:47+05:30
062b0133-b400-4ca2-b75c-8cad63e243e8,UP581684978049,SECC,UP,Uttar Pradesh,Badaun,Bareilly,Badaun Block 8,2026-02-27T15:57:47+05:30
5a2d3b89-6b93-4231-baab-81ec3bc89f77,UP733285807361,RSBY,UP,Uttar Pradesh,Shahjahanpur,Bareilly,Shahjahanpur Block 5,2026-02-27T15:57:47+05:30
8c3979a9-fd30-4c32-8d5a-3d05dcf0e5d8,UP480033300275,SECC,UP,Uttar Pradesh,Muzaffarnagar,Saharanpur,Muzaffarnagar Block 5,2026-02-27T15:57:47+05:30
34919728-a00c-4f48-956b-c703e53377f1,UP145042253549,STATE_DB,UP,Uttar Pradesh,Jaunpur,Varanasi,Jaunpur Block 7,2026-02-27T15:57:47+05:30
6ac98c58-ebe5-431b-ab3a-f8c633f0a9a7,UP135253530347,STATE_DB,UP,Uttar Pradesh,Moradabad,Moradabad,Moradabad Block 2,2026-02-27T15:57:47+05:30
94a23612-0bed-416b-bb8d-da16c55ee540,UP161850247645,SECC,UP,Uttar Pradesh,Rampur,Moradabad,Rampur Block 1,2026-02-27T15:57:47+05:30
4447e744-3e48-48e4-b7f1-60c15bae70c2,UP643849274860,SECC,UP,Uttar Pradesh,Prayagraj,Prayagraj,Koraon,2026-02-27T15:57:47+05:30
a402c3be-b54b-4594-85a1-d7fffd5e16b7,UP839230684378,SECC,UP,Uttar Pradesh,Aligarh,Aligarh,Iglas,2026-02-27T15:57:47+05:30
661447e1-b936-46de-a236-ecbce2ed2e22,UP626688501535,SECC,UP,Uttar Pradesh,Deoria,Gorakhpur,Deoria Block 6,2026-02-27T15:57:47+05:30
36ccf7ba-d28d-4c41-a1fc-26297d504742,UP449559153081,STATE_DB,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 1,2026-02-27T15:57:47+05:30
cac7c1a0-bede-4de3-be2b-332016bf3400,UP052561270344,SECC,UP,Uttar Pradesh,Raebareli,Lucknow,Raebareli Block 7,2026-02-27T15:57:47+05:30
0c498540-dc2d-436b-affc-bb0fde16a6d3,UP528084944679,SECC,UP,Uttar Pradesh,Meerut,Meerut,Sardhana,2026-02-27T15:57:47+05:30
095f4e36-a39c-46ab-84d0-03d051c6774e,UP103803692682,SECC,UP,Uttar Pradesh,Hardoi,Lucknow,Hardoi Block 2,2026-02-27T15:57:47+05:30
48b2221b-c0b5-4708-ba2d-a8c5f9d789d8,UP540078392777,SECC,UP,Uttar Pradesh,Ghaziabad,Meerut,Bhojpur,2026-02-27T15:57:47+05:30
3ca19fb3-b2ef-4a18-b3f9-49b376c10e61,UP639420638655,SECC,UP,Uttar Pradesh,Bulandshahr,Meerut,Bulandshahr Block 8,2026-02-27T15:57:47+05:30
d3df2719-9762-41d7-9e54-56bc32fb7d45,UP048157934961,SECC,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 1,2026-02-27T15:57:47+05:30
2ee98db9-1a63-43ba-a0c0-995106faee2c,UP348372779566,RSBY,UP,Uttar Pradesh,Lucknow,Lucknow,Malihabad,2026-02-27T15:57:47+05:30
035b5720-e8d4-4564-83df-4d113b940736,UP211000165538,SECC,UP,Uttar Pradesh,Kannauj,Kanpur,Kannauj Block 5,2026-02-27T15:57:47+05:30
187fd069-62f0-4f69-be61-dd8e9e1de7b0,UP239236989695,SECC,UP,Uttar Pradesh,Amethi,Ayodhya,Amethi Block 3,2026-02-27T15:57:47+05:30
824fce8c-14ed-4416-bbff-a0781c109974,UP984263897128,SECC,UP,Uttar Pradesh,Firozabad,Agra,Firozabad Block 4,2026-02-27T15:57:47+05:30
98f33be8-f2fe-4b61-a80e-7240ef35151e,UP569656737721,STATE_DB,UP,Uttar Pradesh,Bareilly,Bareilly,Ramnagar,2026-02-27T15:57:47+05:30
c15d754e-7f9e-4561-99c4-4b2829b9b754,UP529958582788,SECC,UP,Uttar Pradesh,Sultanpur,Ayodhya,Sultanpur Block 7,2026-02-27T15:57:47+05:30
d233832c-4051-4bc3-ba8a-538e04dacb75,UP915894215670,SECC,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 5,2026-02-27T15:57:47+05:30
9575a067-b556-4747-8fcf-87a09a3857b1,UP531534856452,SECC,UP,Uttar Pradesh,Aligarh,Aligarh,Chandaus,2026-02-27T15:57:47+05:30
efc5cb85-8e14-44a7-a89d-ba3e47de9a46,UP118625543537,SECC,UP,Uttar Pradesh,Moradabad,Moradabad,Moradabad Block 7,2026-02-27T15:57:47+05:30
5bc64219-4a49-4fbe-a530-d9129cb42132,UP442862810508,STATE_DB,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Kalyanpur,2026-02-27T15:57:47+05:30
b8e7458d-d671-4784-a9ce-3d474ed219bb,UP452722727493,SECC,UP,Uttar Pradesh,Mathura,Agra,Chaumuhan,2026-02-27T15:57:47+05:30
ccca7375-7203-4683-9618-974b5a8a5536,UP619435504907,SECC,UP,Uttar Pradesh,Lucknow,Lucknow,Itaunja,2026-02-27T15:57:47+05:30
34ab64aa-c172-456d-9043-9fe0faffec9d,UP346639045416,SECC,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 1,2026-02-27T15:57:47+05:30
6398bc02-5d1a-49f8-9189-f07d8171efb3,UP062200453819,RSBY,UP,Uttar Pradesh,Bahraich,Devipatan,Bahraich Block 3,2026-02-27T15:57:47+05:30
696daa80-e6e7-4d15-b3e3-2dc78b676dc5,UP130780622311,STATE_DB,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 7,2026-02-27T15:57:47+05:30
750e021f-8dda-4704-8bbb-f9ca68ee70c6,UP754176886530,SECC,UP,Uttar Pradesh,Saharanpur,Saharanpur,Saharanpur Block 2,2026-02-27T15:57:47+05:30
deab776d-c720-4210-8a95-41553b85ae69,UP982930753862,RSBY,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Ghatampur,2026-02-27T15:57:47+05:30
4e798bf2-3a05-42e2-93d3-84eaaf83449b,UP085936763812,SECC,UP,Uttar Pradesh,Meerut,Meerut,Inchauli,2026-02-27T15:57:47+05:30
3db42889-473a-4a8f-a59e-5339e0f468ef,UP425476619672,SECC,UP,Uttar Pradesh,Prayagraj,Prayagraj,Phulpur,2026-02-27T15:57:47+05:30
cfca7c97-3d17-4281-879a-81b474ed7c0f,UP362378356623,SECC,UP,Uttar Pradesh,Bijnor,Moradabad,Bijnor Block 1,2026-02-27T15:57:47+05:30
2452b10c-b1ab-4fc2-9b37-51e1f53e061b,UP011898306010,SECC,UP,Uttar Pradesh,Pratapgarh,Prayagraj,Pratapgarh Block 2,2026-02-27T15:57:47+05:30
ae8c0297-a6f0-41a6-a3f5-06233ec229b8,UP720055438631,RSBY,UP,Uttar Pradesh,Prayagraj,Prayagraj,Jasra,2026-02-27T15:57:47+05:30
f563c057-8352-472a-817d-3c41365ac7b5,UP118217493694,SECC,UP,Uttar Pradesh,Firozabad,Agra,Firozabad Block 2,2026-02-27T15:57:47+05:30
e6f886ab-0ad2-403a-b9ad-ca082ed3a6c7,UP563568374050,STATE_DB,UP,Uttar Pradesh,Prayagraj,Prayagraj,Bahria,2026-02-27T15:57:47+05:30
8149de41-7cd3-4e15-ad86-2f80cecdf412,UP851793082232,SECC,UP,Uttar Pradesh,Raebareli,Lucknow,Raebareli Block 1,2026-02-27T15:57:47+05:30
517693d4-5960-4408-a8e9-36f33f1a96a4,UP514852639804,RSBY,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 2,2026-02-27T15:57:47+05:30
e013d04c-64af-4806-a0cd-843f906ee42a,UP211958209338,RSBY,UP,Uttar Pradesh,Etawah,Kanpur,Etawah Block 5,2026-02-27T15:57:47+05:30
0f44283f-c3b4-4781-a050-f5bcd5ab3718,UP896210007928,STATE_DB,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 1,2026-02-27T15:57:47+05:30
cae79f74-470c-4172-b952-2f6ffd2e4d83,UP208539043290,SECC,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Sahjanwa,2026-02-27T15:57:47+05:30
a1987e1a-1f7f-414a-a50a-e240e189fb4e,UP338733463394,SECC,UP,Uttar Pradesh,Meerut,Meerut,Sardhana,2026-02-27T15:57:47+05:30
aa3a6360-300c-488e-a90c-a504bbb497ea,UP467631663404,SECC,UP,Uttar Pradesh,Sultanpur,Ayodhya,Sultanpur Block 5,2026-02-27T15:57:47+05:30
dd61af6f-a5bf-41ac-a717-256ade5b4bcf,UP546527102038,SECC,UP,Uttar Pradesh,Sultanpur,Ayodhya,Sultanpur Block 5,2026-02-27T15:57:47+05:30
bd787436-66d7-442b-9fc8-a02b855a90be,UP702835872652,STATE_DB,UP,Uttar Pradesh,Mainpuri,Agra,Mainpuri Block 8,2026-02-27T15:57:47+05:30
e2740af7-fbf0-41fa-a211-8349e0ddb0e7,UP949561293910,SECC,UP,Uttar Pradesh,Bareilly,Bareilly,Fatehganj Pashchimi,2026-02-27T15:57:47+05:30
acb78baa-a7bf-44d0-9d25-7958f5be331e,UP140325774743,STATE_DB,UP,Uttar Pradesh,Aligarh,Aligarh,Dhanipur,2026-02-27T15:57:47+05:30
65aeaceb-d9ea-4b43-b01d-ae6f122ef965,UP456809023649,SECC,UP,Uttar Pradesh,Badaun,Bareilly,Badaun Block 4,2026-02-27T15:57:47+05:30
ca084431-24da-4479-a6b1-0940a0cd0c5e,UP094900257442,SECC,UP,Uttar Pradesh,Banda,Chitrakoot,Banda Block 4,2026-02-27T15:57:47+05:30
2b497c63-756d-4b3c-a070-b5fa56e60157,UP925468983059,SECC,UP,Uttar Pradesh,Siddharthnagar,Basti,Siddharthnagar Block 5,2026-02-27T15:57:47+05:30
3eaa0cfb-0d51-482f-882d-c5ff66163c12,UP288573010021,SECC,UP,Uttar Pradesh,Sonbhadra,Mirzapur,Sonbhadra Block 8,2026-02-27T15:57:47+05:30
f22c7924-14c9-49e0-91e4-78250735cb7d,UP820242403694,SECC,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Patara,2026-02-27T15:57:47+05:30
1086e714-d06b-4d11-88fd-215a56e44215,UP163958466980,SECC,UP,Uttar Pradesh,Banda,Chitrakoot,Banda Block 7,2026-02-27T15:57:47+05:30
b90d4715-1c69-48e9-8dfc-36215647e1d2,UP044913930273,STATE_DB,UP,Uttar Pradesh,Gonda,Devipatan,Gonda Block 5,2026-02-27T15:57:47+05:30
1b2f97af-ad3a-4f93-89d0-0592d0ac0380,UP293352793371,RSBY,UP,Uttar Pradesh,Lucknow,Lucknow,Bakshi Ka Talab,2026-02-27T15:57:47+05:30
cc053616-81eb-43b6-a428-c790691c0b3e,UP224248741726,SECC,UP,Uttar Pradesh,Meerut,Meerut,Sardhana,2026-02-27T15:57:47+05:30
496d5ee9-954e-4310-8914-66716811740e,UP426251913451,SECC,UP,Uttar Pradesh,Ghaziabad,Meerut,Tronica City,2026-02-27T15:57:47+05:30
1688c7a0-d4a9-4301-ac34-aafe78756bc1,UP974712857588,SECC,UP,Uttar Pradesh,Agra,Agra,Shamsabad,2026-02-27T15:57:47+05:30
d4215423-4cd8-405f-8fcd-e4233c0cc629,UP125041486551,STATE_DB,UP,Uttar Pradesh,Jhansi,Jhansi,Babina,2026-02-27T15:57:47+05:30
b600cd96-c3e6-42f7-bd2f-3a8464000c1f,UP287506238495,SECC,UP,Uttar Pradesh,Prayagraj,Prayagraj,Koraon,2026-02-27T15:57:47+05:30
1d9a3d85-86fb-42cb-90c7-a6eed28b9065,UP775468170675,RSBY,UP,Uttar Pradesh,Aligarh,Aligarh,Dhanipur,2026-02-27T15:57:47+05:30
a63a4639-ee7a-4291-8376-4babc28dc021,UP025407709214,SECC,UP,Uttar Pradesh,Agra,Agra,Samsabad,2026-02-27T15:57:47+05:30
f52a9fcd-7bca-4151-b308-8c3a45fa7b9f,UP922707747494,RSBY,UP,Uttar Pradesh,Bareilly,Bareilly,Aonla,2026-02-27T15:57:47+05:30
3950dae6-8c60-4e0a-ab99-7f4177df20b5,UP462194914382,SECC,UP,Uttar Pradesh,Azamgarh,Azamgarh,Mirzapur,2026-02-27T15:57:47+05:30
7eeab8c5-e0c0-4ba1-9d2e-f4e66e820892,UP992921197108,RSBY,UP,Uttar Pradesh,Kasganj,Aligarh,Kasganj Block 7,2026-02-27T15:57:47+05:30
62f71d32-12c0-418c-a970-e561b22f32fa,UP733466128197,SECC,UP,Uttar Pradesh,Moradabad,Moradabad,Moradabad Block 4,2026-02-27T15:57:47+05:30
722bf15f-e6c8-4df1-b1f3-1ee089e07949,UP985008160045,STATE_DB,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 5,2026-02-27T15:57:47+05:30
30011a71-1462-49e2-a625-2c80f0245915,UP195150468783,STATE_DB,UP,Uttar Pradesh,Kanpur Dehat,Kanpur,Kanpur Block 1,2026-02-27T15:57:47+05:30
40c1fa94-52c6-41d2-b5a8-cb02e12c1307,UP695243059947,STATE_DB,UP,Uttar Pradesh,Siddharthnagar,Basti,Siddharthnagar Block 8,2026-02-27T15:57:47+05:30
147a5c9e-bdfe-40c8-b8f3-9e0ca0c923b8,UP628777478844,SECC,UP,Uttar Pradesh,Hathras,Aligarh,Hathras Block 7,2026-02-27T15:57:47+05:30
b77162c9-76b2-4190-ada7-a1334979c7eb,UP945835541215,STATE_DB,UP,Uttar Pradesh,Bareilly,Bareilly,Meerganj,2026-02-27T15:57:47+05:30
59f121fd-625c-4263-bf06-b52db53c7116,UP620189391904,STATE_DB,UP,Uttar Pradesh,Ghaziabad,Meerut,Tronica City,2026-02-27T15:57:47+05:30
34c52d80-2b5a-4b5e-b2de-de3e36d9e117,UP727029885245,SECC,UP,Uttar Pradesh,Ambedkar Nagar,Ayodhya,Ambedkar Block 7,2026-02-27T15:57:47+05:30
cf03ba6a-7f8a-45af-9155-b24c15aac772,UP856495789472,SECC,UP,Uttar Pradesh,Agra,Agra,Fatehabad,2026-02-27T15:57:47+05:30
7427d9d0-f16d-467f-899a-4142677c9f7d,UP065194930445,RSBY,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 2,2026-02-27T15:57:47+05:30
3ac56f50-9d56-4d99-9381-a7f4f7a965d8,UP692484927957,STATE_DB,UP,Uttar Pradesh,Prayagraj,Prayagraj,Meja,2026-02-27T15:57:47+05:30
870e8752-87fc-42ac-a857-b33dbe674eab,UP048844772395,RSBY,UP,Uttar Pradesh,Basti,Basti,Basti Block 4,2026-02-27T15:57:47+05:30
da02528a-0932-4ff6-be8b-80d48ec1775f,UP960816700969,SECC,UP,Uttar Pradesh,Prayagraj,Prayagraj,Jasra,2026-02-27T15:57:47+05:30
5469fabe-f56c-4a8a-a118-8bc6fa86bda2,UP306689926669,SECC,UP,Uttar Pradesh,Agra,Agra,Jagner,2026-02-27T15:57:47+05:30
ce2d1e8a-ba6d-4d5f-b017-d9b0143ef9c9,UP502625609074,SECC,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Gagaha,2026-02-27T15:57:47+05:30
2378c6d3-cc9d-4010-ae25-90b24f8b0454,UP755701125791,STATE_DB,UP,Uttar Pradesh,Aligarh,Aligarh,Khair,2026-02-27T15:57:47+05:30
6d93f802-44db-4097-a1ba-d645f1b1aa0a,UP741930741486,SECC,UP,Uttar Pradesh,Jaunpur,Varanasi,Jaunpur Block 6,2026-02-27T15:57:47+05:30
ac2cb9f4-e906-482b-9a9e-cd1f6c0e5451,UP840426384697,SECC,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 8,2026-02-27T15:57:47+05:30
